entrez_id	pathway_id	gene_symbol	ensembl_id	pathway_name
231396	path:mmu00053	Ugt2b36	ENSMUSG00000070704	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
243085	path:mmu00053	Ugt2b35	ENSMUSG00000035811	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
268756	path:mmu00053	Gulo	ENSMUSG00000034450	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
394430	path:mmu00053	Ugt1a10	ENSMUSG00000090165	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
394432	path:mmu00053	Ugt1a7c	ENSMUSG00000090124	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
394433	path:mmu00053	Ugt1a5	ENSMUSG00000089943	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
394434	path:mmu00053	Ugt1a9	ENSMUSG00000090175	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
394435	path:mmu00053	Ugt1a6b	ENSMUSG00000090145	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
394436	path:mmu00053	Ugt1a1	ENSMUSG00000089960	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
552899	path:mmu00053	Ugt2a2	ENSMUSG00000029268	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
56727	path:mmu00053	Miox	ENSMUSG00000022613	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
56752	path:mmu00053	Aldh9a1	ENSMUSG00000026687	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
58810	path:mmu00053	Akr1a1	ENSMUSG00000028692	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
613123	path:mmu00053	Ugt1a8	ENSMUSG00000089675	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
71773	path:mmu00053	Ugt2b1	ENSMUSG00000035836	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
72094	path:mmu00053	Ugt2a3	ENSMUSG00000035780	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
72535	path:mmu00053	Aldh1b1	ENSMUSG00000035561	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
94215	path:mmu00053	Ugt2a1	ENSMUSG00000106677	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
94284	path:mmu00053	Ugt1a6a	ENSMUSG00000054545	Ascorbate and aldarate metabolism - Mus musculus (house mouse)
100705	path:mmu00061	Acacb	ENSMUSG00000042010	Fatty acid biosynthesis - Mus musculus (house mouse)
107476	path:mmu00061	Acaca	ENSMUSG00000020532	Fatty acid biosynthesis - Mus musculus (house mouse)
109729085	path:mmu00061	Htd2	ENSMUSG00000023156	Fatty acid biosynthesis - Mus musculus (house mouse)
14081	path:mmu00061	Acsl1	ENSMUSG00000018796	Fatty acid biosynthesis - Mus musculus (house mouse)
14104	path:mmu00061	Fasn	ENSMUSG00000025153	Fatty acid biosynthesis - Mus musculus (house mouse)
14979	path:mmu00061	H2-Ke6	ENSMUSG00000073422	Fatty acid biosynthesis - Mus musculus (house mouse)
216739	path:mmu00061	Acsl6	ENSMUSG00000020333	Fatty acid biosynthesis - Mus musculus (house mouse)
223722	path:mmu00061	Mcat	ENSMUSG00000048755	Fatty acid biosynthesis - Mus musculus (house mouse)
234309	path:mmu00061	Cbr4	ENSMUSG00000031641	Fatty acid biosynthesis - Mus musculus (house mouse)
257633	path:mmu00061	Acsf3	ENSMUSG00000015016	Fatty acid biosynthesis - Mus musculus (house mouse)
26922	path:mmu00061	Mecr	ENSMUSG00000028910	Fatty acid biosynthesis - Mus musculus (house mouse)
328845	path:mmu00061	Acsbg2	ENSMUSG00000024207	Fatty acid biosynthesis - Mus musculus (house mouse)
433256	path:mmu00061	Acsl5	ENSMUSG00000024981	Fatty acid biosynthesis - Mus musculus (house mouse)
50790	path:mmu00061	Acsl4	ENSMUSG00000031278	Fatty acid biosynthesis - Mus musculus (house mouse)
71147	path:mmu00061	Oxsm	ENSMUSG00000021786	Fatty acid biosynthesis - Mus musculus (house mouse)
74205	path:mmu00061	Acsl3	ENSMUSG00000032883	Fatty acid biosynthesis - Mus musculus (house mouse)
78625	path:mmu00061	Acsbg3	ENSMUSG00000024209	Fatty acid biosynthesis - Mus musculus (house mouse)
94180	path:mmu00061	Acsbg1	ENSMUSG00000032281	Fatty acid biosynthesis - Mus musculus (house mouse)
99035	path:mmu00061	Olah	ENSMUSG00000026645	Fatty acid biosynthesis - Mus musculus (house mouse)
106529	path:mmu00062	Tecr	ENSMUSG00000031708	Fatty acid elongation - Mus musculus (house mouse)
12686	path:mmu00062	Elovl3	ENSMUSG00000038754	Fatty acid elongation - Mus musculus (house mouse)
15107	path:mmu00062	Hadh	ENSMUSG00000027984	Fatty acid elongation - Mus musculus (house mouse)
170439	path:mmu00062	Elovl6	ENSMUSG00000041220	Fatty acid elongation - Mus musculus (house mouse)
171210	path:mmu00062	Acot2	ENSMUSG00000021226	Fatty acid elongation - Mus musculus (house mouse)
171281	path:mmu00062	Acot3	ENSMUSG00000021228	Fatty acid elongation - Mus musculus (house mouse)
171282	path:mmu00062	Acot4	ENSMUSG00000052392	Fatty acid elongation - Mus musculus (house mouse)
19063	path:mmu00062	Ppt1	ENSMUSG00000028657	Fatty acid elongation - Mus musculus (house mouse)
217698	path:mmu00062	Acot5	ENSMUSG00000042540	Fatty acid elongation - Mus musculus (house mouse)
231086	path:mmu00062	Hadhb	ENSMUSG00000059447	Fatty acid elongation - Mus musculus (house mouse)
26897	path:mmu00062	Acot1	ENSMUSG00000072949	Fatty acid elongation - Mus musculus (house mouse)
26922	path:mmu00062	Mecr	ENSMUSG00000028910	Fatty acid elongation - Mus musculus (house mouse)
30963	path:mmu00062	Hacd1	ENSMUSG00000063275	Fatty acid elongation - Mus musculus (house mouse)
52538	path:mmu00062	Acaa2	ENSMUSG00000036880	Fatty acid elongation - Mus musculus (house mouse)
54325	path:mmu00062	Elovl1	ENSMUSG00000006390	Fatty acid elongation - Mus musculus (house mouse)
54326	path:mmu00062	Elovl2	ENSMUSG00000021364	Fatty acid elongation - Mus musculus (house mouse)
54397	path:mmu00062	Ppt2	ENSMUSG00000015474	Fatty acid elongation - Mus musculus (house mouse)
56348	path:mmu00062	Hsd17b12	ENSMUSG00000027195	Fatty acid elongation - Mus musculus (house mouse)
57874	path:mmu00062	Hacd3	ENSMUSG00000033629	Fatty acid elongation - Mus musculus (house mouse)
66198	path:mmu00062	Them5	ENSMUSG00000028148	Fatty acid elongation - Mus musculus (house mouse)
66775	path:mmu00062	Hacd4	ENSMUSG00000028497	Fatty acid elongation - Mus musculus (house mouse)
68801	path:mmu00062	Elovl5	ENSMUSG00000032349	Fatty acid elongation - Mus musculus (house mouse)
70025	path:mmu00062	Acot7	ENSMUSG00000028937	Fatty acid elongation - Mus musculus (house mouse)
70757	path:mmu00062	Hacd2	ENSMUSG00000035376	Fatty acid elongation - Mus musculus (house mouse)
74559	path:mmu00062	Elovl7	ENSMUSG00000021696	Fatty acid elongation - Mus musculus (house mouse)
75778	path:mmu00062	Them4	ENSMUSG00000028145	Fatty acid elongation - Mus musculus (house mouse)
83603	path:mmu00062	Elovl4	ENSMUSG00000032262	Fatty acid elongation - Mus musculus (house mouse)
93747	path:mmu00062	Echs1	ENSMUSG00000025465	Fatty acid elongation - Mus musculus (house mouse)
97212	path:mmu00062	Hadha	ENSMUSG00000025745	Fatty acid elongation - Mus musculus (house mouse)
100040843	path:mmu00071	Cyp4a32	ENSMUSG00000063929	Fatty acid degradation - Mus musculus (house mouse)
110446	path:mmu00071	Acat1	ENSMUSG00000032047	Fatty acid degradation - Mus musculus (house mouse)
110460	path:mmu00071	Acat2	ENSMUSG00000023832	Fatty acid degradation - Mus musculus (house mouse)
110695	path:mmu00071	Aldh7a1	ENSMUSG00000053644	Fatty acid degradation - Mus musculus (house mouse)
11363	path:mmu00071	Acadl	ENSMUSG00000026003	Fatty acid degradation - Mus musculus (house mouse)
11364	path:mmu00071	Acadm	ENSMUSG00000062908	Fatty acid degradation - Mus musculus (house mouse)
11370	path:mmu00071	Acadvl	ENSMUSG00000018574	Fatty acid degradation - Mus musculus (house mouse)
113868	path:mmu00071	Acaa1a	ENSMUSG00000036138	Fatty acid degradation - Mus musculus (house mouse)
11409	path:mmu00071	Acads	ENSMUSG00000029545	Fatty acid degradation - Mus musculus (house mouse)
11430	path:mmu00071	Acox1	ENSMUSG00000020777	Fatty acid degradation - Mus musculus (house mouse)
11522	path:mmu00071	Adh1	ENSMUSG00000074207	Fatty acid degradation - Mus musculus (house mouse)
11529	path:mmu00071	Adh7	ENSMUSG00000055301	Fatty acid degradation - Mus musculus (house mouse)
11532	path:mmu00071	Adh5	ENSMUSG00000028138	Fatty acid degradation - Mus musculus (house mouse)
11669	path:mmu00071	Aldh2	ENSMUSG00000029455	Fatty acid degradation - Mus musculus (house mouse)
11671	path:mmu00071	Aldh3a2	ENSMUSG00000010025	Fatty acid degradation - Mus musculus (house mouse)
12894	path:mmu00071	Cpt1a	ENSMUSG00000024900	Fatty acid degradation - Mus musculus (house mouse)
12895	path:mmu00071	Cpt1b	ENSMUSG00000078937	Fatty acid degradation - Mus musculus (house mouse)
12896	path:mmu00071	Cpt2	ENSMUSG00000028607	Fatty acid degradation - Mus musculus (house mouse)
13117	path:mmu00071	Cyp4a10	ENSMUSG00000066072	Fatty acid degradation - Mus musculus (house mouse)
13118	path:mmu00071	Cyp4a12b	ENSMUSG00000078597	Fatty acid degradation - Mus musculus (house mouse)
13119	path:mmu00071	Cyp4a14	ENSMUSG00000028715	Fatty acid degradation - Mus musculus (house mouse)
13177	path:mmu00071	Eci1	ENSMUSG00000024132	Fatty acid degradation - Mus musculus (house mouse)
14081	path:mmu00071	Acsl1	ENSMUSG00000018796	Fatty acid degradation - Mus musculus (house mouse)
15107	path:mmu00071	Hadh	ENSMUSG00000027984	Fatty acid degradation - Mus musculus (house mouse)
216739	path:mmu00071	Acsl6	ENSMUSG00000020333	Fatty acid degradation - Mus musculus (house mouse)
224530	path:mmu00071	Acat3	ENSMUSG00000062480	Fatty acid degradation - Mus musculus (house mouse)
230639	path:mmu00071	Cyp4a29	ENSMUSG00000083138	Fatty acid degradation - Mus musculus (house mouse)
231086	path:mmu00071	Hadhb	ENSMUSG00000059447	Fatty acid degradation - Mus musculus (house mouse)
235674	path:mmu00071	Acaa1b	ENSMUSG00000010651	Fatty acid degradation - Mus musculus (house mouse)
23986	path:mmu00071	Eci2	ENSMUSG00000021417	Fatty acid degradation - Mus musculus (house mouse)
26876	path:mmu00071	Adh4	ENSMUSG00000037797	Fatty acid degradation - Mus musculus (house mouse)
270076	path:mmu00071	Gcdh	ENSMUSG00000003809	Fatty acid degradation - Mus musculus (house mouse)
277753	path:mmu00071	Cyp4a12a	ENSMUSG00000066071	Fatty acid degradation - Mus musculus (house mouse)
328845	path:mmu00071	Acsbg2	ENSMUSG00000024207	Fatty acid degradation - Mus musculus (house mouse)
433256	path:mmu00071	Acsl5	ENSMUSG00000024981	Fatty acid degradation - Mus musculus (house mouse)
435802	path:mmu00071	Cyp4a30b	ENSMUSG00000084346	Fatty acid degradation - Mus musculus (house mouse)
50790	path:mmu00071	Acsl4	ENSMUSG00000031278	Fatty acid degradation - Mus musculus (house mouse)
52538	path:mmu00071	Acaa2	ENSMUSG00000036880	Fatty acid degradation - Mus musculus (house mouse)
56752	path:mmu00071	Aldh9a1	ENSMUSG00000026687	Fatty acid degradation - Mus musculus (house mouse)
666168	path:mmu00071	Cyp4a31	ENSMUSG00000028712	Fatty acid degradation - Mus musculus (house mouse)
66885	path:mmu00071	Acadsb	ENSMUSG00000030861	Fatty acid degradation - Mus musculus (house mouse)
69123	path:mmu00071	Eci3	ENSMUSG00000021416	Fatty acid degradation - Mus musculus (house mouse)
71519	path:mmu00071	Cyp2u1	ENSMUSG00000027983	Fatty acid degradation - Mus musculus (house mouse)
72535	path:mmu00071	Aldh1b1	ENSMUSG00000035561	Fatty acid degradation - Mus musculus (house mouse)
74147	path:mmu00071	Ehhadh	ENSMUSG00000022853	Fatty acid degradation - Mus musculus (house mouse)
74205	path:mmu00071	Acsl3	ENSMUSG00000032883	Fatty acid degradation - Mus musculus (house mouse)
78070	path:mmu00071	Cpt1c	ENSMUSG00000007783	Fatty acid degradation - Mus musculus (house mouse)
78625	path:mmu00071	Acsbg3	ENSMUSG00000024209	Fatty acid degradation - Mus musculus (house mouse)
80911	path:mmu00071	Acox3	ENSMUSG00000029098	Fatty acid degradation - Mus musculus (house mouse)
93747	path:mmu00071	Echs1	ENSMUSG00000025465	Fatty acid degradation - Mus musculus (house mouse)
94180	path:mmu00071	Acsbg1	ENSMUSG00000032281	Fatty acid degradation - Mus musculus (house mouse)
97212	path:mmu00071	Hadha	ENSMUSG00000025745	Fatty acid degradation - Mus musculus (house mouse)
12613	path:mmu00100	Cel	ENSMUSG00000026818	Steroid biosynthesis - Mus musculus (house mouse)
13081	path:mmu00100	Cyp24a1	ENSMUSG00000038567	Steroid biosynthesis - Mus musculus (house mouse)
13115	path:mmu00100	Cyp27b1	ENSMUSG00000006724	Steroid biosynthesis - Mus musculus (house mouse)
13121	path:mmu00100	Cyp51	ENSMUSG00000001467	Steroid biosynthesis - Mus musculus (house mouse)
13360	path:mmu00100	Dhcr7	ENSMUSG00000058454	Steroid biosynthesis - Mus musculus (house mouse)
13595	path:mmu00100	Ebp	ENSMUSG00000031168	Steroid biosynthesis - Mus musculus (house mouse)
14137	path:mmu00100	Fdft1	ENSMUSG00000021273	Steroid biosynthesis - Mus musculus (house mouse)
15490	path:mmu00100	Hsd17b7	ENSMUSG00000026675	Steroid biosynthesis - Mus musculus (house mouse)
16889	path:mmu00100	Lipa	ENSMUSG00000024781	Steroid biosynthesis - Mus musculus (house mouse)
16987	path:mmu00100	Lss	ENSMUSG00000033105	Steroid biosynthesis - Mus musculus (house mouse)
18194	path:mmu00100	Nsdhl	ENSMUSG00000031349	Steroid biosynthesis - Mus musculus (house mouse)
20652	path:mmu00100	Soat1	ENSMUSG00000026600	Steroid biosynthesis - Mus musculus (house mouse)
20775	path:mmu00100	Sqle	ENSMUSG00000022351	Steroid biosynthesis - Mus musculus (house mouse)
223920	path:mmu00100	Soat2	ENSMUSG00000023045	Steroid biosynthesis - Mus musculus (house mouse)
235293	path:mmu00100	Sc5d	ENSMUSG00000032018	Steroid biosynthesis - Mus musculus (house mouse)
244209	path:mmu00100	Cyp2r1	ENSMUSG00000030670	Steroid biosynthesis - Mus musculus (house mouse)
66234	path:mmu00100	Msmo1	ENSMUSG00000031604	Steroid biosynthesis - Mus musculus (house mouse)
73166	path:mmu00100	Tm7sf2	ENSMUSG00000024799	Steroid biosynthesis - Mus musculus (house mouse)
74754	path:mmu00100	Dhcr24	ENSMUSG00000034926	Steroid biosynthesis - Mus musculus (house mouse)
98386	path:mmu00100	Lbr	ENSMUSG00000004880	Steroid biosynthesis - Mus musculus (house mouse)
101502	path:mmu00120	Hsd3b7	ENSMUSG00000042289	Primary bile acid biosynthesis - Mus musculus (house mouse)
104086	path:mmu00120	Cyp27a1	ENSMUSG00000026170	Primary bile acid biosynthesis - Mus musculus (house mouse)
12012	path:mmu00120	Baat	ENSMUSG00000039653	Primary bile acid biosynthesis - Mus musculus (house mouse)
12642	path:mmu00120	Ch25h	ENSMUSG00000050370	Primary bile acid biosynthesis - Mus musculus (house mouse)
13116	path:mmu00120	Cyp46a1	ENSMUSG00000021259	Primary bile acid biosynthesis - Mus musculus (house mouse)
13122	path:mmu00120	Cyp7a1	ENSMUSG00000028240	Primary bile acid biosynthesis - Mus musculus (house mouse)
13123	path:mmu00120	Cyp7b1	ENSMUSG00000039519	Primary bile acid biosynthesis - Mus musculus (house mouse)
13124	path:mmu00120	Cyp8b1	ENSMUSG00000050445	Primary bile acid biosynthesis - Mus musculus (house mouse)
15488	path:mmu00120	Hsd17b4	ENSMUSG00000024507	Primary bile acid biosynthesis - Mus musculus (house mouse)
170789	path:mmu00120	Acot8	ENSMUSG00000017307	Primary bile acid biosynthesis - Mus musculus (house mouse)
17117	path:mmu00120	Amacr	ENSMUSG00000022244	Primary bile acid biosynthesis - Mus musculus (house mouse)
20280	path:mmu00120	Scp2	ENSMUSG00000028603	Primary bile acid biosynthesis - Mus musculus (house mouse)
208665	path:mmu00120	Akr1d1	ENSMUSG00000038641	Primary bile acid biosynthesis - Mus musculus (house mouse)
209186	path:mmu00120	Acnat2	ENSMUSG00000060317	Primary bile acid biosynthesis - Mus musculus (house mouse)
230161	path:mmu00120	Acnat1	ENSMUSG00000070985	Primary bile acid biosynthesis - Mus musculus (house mouse)
26459	path:mmu00120	Slc27a5	ENSMUSG00000030382	Primary bile acid biosynthesis - Mus musculus (house mouse)
56050	path:mmu00120	Cyp39a1	ENSMUSG00000023963	Primary bile acid biosynthesis - Mus musculus (house mouse)
93732	path:mmu00120	Acox2	ENSMUSG00000021751	Primary bile acid biosynthesis - Mus musculus (house mouse)
12850	path:mmu00130	Coq7	ENSMUSG00000030652	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
15445	path:mmu00130	Hpd	ENSMUSG00000029445	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
18104	path:mmu00130	Nqo1	ENSMUSG00000003849	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
217707	path:mmu00130	Coq6	ENSMUSG00000021235	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
230027	path:mmu00130	Coq3	ENSMUSG00000028247	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
234724	path:mmu00130	Tat	ENSMUSG00000001670	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
27973	path:mmu00130	Vkorc1	ENSMUSG00000096145	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
52064	path:mmu00130	Coq5	ENSMUSG00000041733	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
56316	path:mmu00130	Ggcx	ENSMUSG00000053460	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
69568	path:mmu00130	Vkorc1l1	ENSMUSG00000066735	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
71883	path:mmu00130	Coq2	ENSMUSG00000029319	Ubiquinone and other terpenoid-quinone biosynthesis - Mus musculus (house mouse)
100041375	path:mmu00140	Cyp3a41b	ENSMUSG00000075552	Steroid hormone biosynthesis - Mus musculus (house mouse)
100043456	path:mmu00140	Hsd3b8	ENSMUSG00000095388	Steroid hormone biosynthesis - Mus musculus (house mouse)
100043461	path:mmu00140	Hsd3b9	ENSMUSG00000090817	Steroid hormone biosynthesis - Mus musculus (house mouse)
100559	path:mmu00140	Ugt2b38	ENSMUSG00000061906	Steroid hormone biosynthesis - Mus musculus (house mouse)
100727	path:mmu00140	Ugt2b34	ENSMUSG00000029260	Steroid hormone biosynthesis - Mus musculus (house mouse)
105349	path:mmu00140	Akr1c18	ENSMUSG00000021214	Steroid hormone biosynthesis - Mus musculus (house mouse)
107141	path:mmu00140	Cyp2c50	ENSMUSG00000054827	Steroid hormone biosynthesis - Mus musculus (house mouse)
110115	path:mmu00140	Cyp11b1	ENSMUSG00000075604	Steroid hormone biosynthesis - Mus musculus (house mouse)
112417	path:mmu00140	Ugt2b37	ENSMUSG00000057425	Steroid hormone biosynthesis - Mus musculus (house mouse)
12846	path:mmu00140	Comt	ENSMUSG00000000326	Steroid hormone biosynthesis - Mus musculus (house mouse)
13070	path:mmu00140	Cyp11a1	ENSMUSG00000032323	Steroid hormone biosynthesis - Mus musculus (house mouse)
13072	path:mmu00140	Cyp11b2	ENSMUSG00000022589	Steroid hormone biosynthesis - Mus musculus (house mouse)
13074	path:mmu00140	Cyp17a1	ENSMUSG00000003555	Steroid hormone biosynthesis - Mus musculus (house mouse)
13075	path:mmu00140	Cyp19a1	ENSMUSG00000032274	Steroid hormone biosynthesis - Mus musculus (house mouse)
13076	path:mmu00140	Cyp1a1	ENSMUSG00000032315	Steroid hormone biosynthesis - Mus musculus (house mouse)
13077	path:mmu00140	Cyp1a2	ENSMUSG00000032310	Steroid hormone biosynthesis - Mus musculus (house mouse)
13078	path:mmu00140	Cyp1b1	ENSMUSG00000024087	Steroid hormone biosynthesis - Mus musculus (house mouse)
13079	path:mmu00140	Cyp21a1	ENSMUSG00000024365	Steroid hormone biosynthesis - Mus musculus (house mouse)
13088	path:mmu00140	Cyp2b10	ENSMUSG00000030483	Steroid hormone biosynthesis - Mus musculus (house mouse)
13089	path:mmu00140	Cyp2b13	ENSMUSG00000040583	Steroid hormone biosynthesis - Mus musculus (house mouse)
13090	path:mmu00140	Cyp2b19	ENSMUSG00000066704	Steroid hormone biosynthesis - Mus musculus (house mouse)
